epoch,timestamp,low,high,open,close,volume
1641030540.0,2022-01-01 09:49:00,47051.34,47079.38,47051.34,47074.48,0.37510405
1641030600.0,2022-01-01 09:50:00,47046.48,47088.4,47071.48,47081.62,1.06412559
1641030660.0,2022-01-01 09:51:00,47036.05,47086.08,47081.62,47040.93,2.09598583
1641030720.0,2022-01-01 09:52:00,47035.86,47065.18,47043.0,47064.84,0.82294592
1641030780.0,2022-01-01 09:53:00,47045.57,47070.39,47065.24,47055.93,1.04336185
1641030840.0,2022-01-01 09:54:00,47054.26,47070.0,47059.32,47054.26,1.35229318
1641030900.0,2022-01-01 09:55:00,47044.67,47055.19,47048.8,47054.82,1.08929007
1641030960.0,2022-01-01 09:56:00,47047.94,47081.76,47054.82,47081.75,2.79443733
1641031020.0,2022-01-01 09:57:00,47068.5,47083.52,47081.76,47079.42,0.17960308
1641031080.0,2022-01-01 09:58:00,47076.42,47082.6,47079.42,47082.6,0.60790105
1641031140.0,2022-01-01 09:59:00,47079.61,47139.67,47083.35,47139.67,3.38807483
1641031200.0,2022-01-01 10:00:00,47139.66,47221.25,47139.66,47214.63,9.68642053
1641031260.0,2022-01-01 10:01:00,47173.49,47268.69,47219.82,47245.76,6.685009
1641031320.0,2022-01-01 10:02:00,47214.85,47262.77,47235.09,47240.0,2.44397126
1641031380.0,2022-01-01 10:03:00,47240.01,47299.79,47241.41,47282.18,5.48593985
1641031440.0,2022-01-01 10:04:00,47229.48,47291.33,47289.99,47229.48,3.180841
1641031500.0,2022-01-01 10:05:00,47176.13,47225.46,47225.46,47176.25,2.29937488
1641031560.0,2022-01-01 10:06:00,47129.07,47183.97,47180.49,47160.55,3.64336388
1641031620.0,2022-01-01 10:07:00,47156.77,47195.51,47172.33,47185.42,2.76910374
1641031680.0,2022-01-01 10:08:00,47159.68,47195.68,47187.08,47195.68,2.76668614
1641031740.0,2022-01-01 10:09:00,47166.66,47196.49,47190.93,47175.77,1.00327954
1641031800.0,2022-01-01 10:10:00,47162.58,47185.13,47175.14,47176.75,0.91122896
1641031860.0,2022-01-01 10:11:00,47173.7,47214.28,47175.22,47206.49,1.23531037
1641031920.0,2022-01-01 10:12:00,47165.87,47208.7,47206.49,47174.4,3.16501314
1641031980.0,2022-01-01 10:13:00,47128.98,47174.39,47174.39,47134.89,8.00241487
1641032040.0,2022-01-01 10:14:00,47108.54,47151.37,47134.89,47112.41,4.29997116
1641032100.0,2022-01-01 10:15:00,47042.93,47112.39,47112.39,47064.61,2.31673095
1641032160.0,2022-01-01 10:16:00,47034.29,47064.17,47061.69,47034.29,1.82665551
1641032220.0,2022-01-01 10:17:00,47027.23,47070.4,47031.33,47040.95,1.24348613
1641032280.0,2022-01-01 10:18:00,47020.53,47047.15,47043.17,47039.25,5.52861611
1641032340.0,2022-01-01 10:19:00,47036.98,47081.2,47039.25,47059.39,3.34878684
1641032400.0,2022-01-01 10:20:00,47028.44,47065.27,47059.66,47040.99,1.25109937
1641032460.0,2022-01-01 10:21:00,47002.46,47040.16,47036.88,47031.18,6.74487727
1641032520.0,2022-01-01 10:22:00,46973.88,47023.14,47023.14,46977.65,9.60625598
1641032580.0,2022-01-01 10:23:00,46984.47,47020.33,46989.0,47016.0,2.22501598
1641032640.0,2022-01-01 10:24:00,47014.75,47060.28,47016.0,47047.88,4.23760868
1641032700.0,2022-01-01 10:25:00,47013.63,47048.06,47047.88,47032.85,3.3408063
1641032760.0,2022-01-01 10:26:00,47014.63,47046.47,47033.01,47029.35,2.66184277
1641032820.0,2022-01-01 10:27:00,47002.56,47038.42,47032.31,47027.87,2.20476286
1641032880.0,2022-01-01 10:28:00,46827.44,47035.35,47027.88,46855.96,32.15383674
1641032940.0,2022-01-01 10:29:00,46855.3,46935.77,46855.3,46872.6,7.08953045
1641033000.0,2022-01-01 10:30:00,46817.21,46875.51,46875.51,46829.08,12.49849913
1641033060.0,2022-01-01 10:31:00,46768.84,46859.63,46829.6,46768.86,5.40331139
1641033120.0,2022-01-01 10:32:00,46758.22,46814.95,46770.84,46790.61,14.09828142
1641033180.0,2022-01-01 10:33:00,46787.5,46815.7,46787.61,46810.48,2.39568214
1641033240.0,2022-01-01 10:34:00,46733.43,46809.91,46807.62,46763.43,11.36562487
1641033300.0,2022-01-01 10:35:00,46722.71,46778.12,46762.25,46777.95,9.10335345
1641033360.0,2022-01-01 10:36:00,46767.28,46844.33,46774.8,46832.31,1.76109429
1641033420.0,2022-01-01 10:37:00,46809.09,46859.29,46823.93,46833.83,1.97480927
1641033480.0,2022-01-01 10:38:00,46816.58,46857.4,46836.26,46850.3,3.10934945
1641033540.0,2022-01-01 10:39:00,46818.82,46856.44,46848.23,46836.75,1.97004692
1641033600.0,2022-01-01 10:40:00,46842.17,46888.94,46843.13,46888.93,3.03143413
1641033660.0,2022-01-01 10:41:00,46823.82,46889.3,46880.36,46852.7,3.21988053
1641033720.0,2022-01-01 10:42:00,46844.31,46888.42,46845.47,46847.7,4.87708321
1641033780.0,2022-01-01 10:43:00,46846.35,46970.62,46847.09,46966.93,5.5316806
1641033840.0,2022-01-01 10:44:00,46970.62,47022.07,46970.62,46988.79,4.69308168
1641033900.0,2022-01-01 10:45:00,46985.9,47083.96,46989.2,47019.37,3.94865284
1641033960.0,2022-01-01 10:46:00,46990.37,47043.24,47019.37,47003.55,2.32069853
1641034020.0,2022-01-01 10:47:00,46923.15,47003.56,47003.56,46926.33,3.47202456
1641034080.0,2022-01-01 10:48:00,46924.32,46954.08,46924.33,46948.87,3.04744078
1641034140.0,2022-01-01 10:49:00,46914.24,46953.9,46948.87,46935.54,2.12591183
1641034200.0,2022-01-01 10:50:00,46917.25,46977.86,46933.77,46975.79,2.50958235
1641034260.0,2022-01-01 10:51:00,46968.69,47018.4,46968.69,47015.71,2.56823727
1641034320.0,2022-01-01 10:52:00,46997.07,47025.94,47022.79,46997.32,1.47694027
1641034380.0,2022-01-01 10:53:00,46980.81,47005.81,47001.43,46980.81,0.85658808
1641034440.0,2022-01-01 10:54:00,46936.37,46974.76,46974.76,46959.66,2.90480508
1641034500.0,2022-01-01 10:55:00,46939.24,46962.64,46959.66,46939.24,3.06953515
1641034560.0,2022-01-01 10:56:00,46939.35,46946.16,46942.45,46941.1,0.78834004
1641034620.0,2022-01-01 10:57:00,46902.02,46941.84,46939.37,46902.02,4.54760108
1641034680.0,2022-01-01 10:58:00,46873.09,46902.61,46902.6,46874.67,3.76127836
1641034740.0,2022-01-01 10:59:00,46861.16,46903.55,46874.67,46863.79,2.20760128
1641034800.0,2022-01-01 11:00:00,46863.79,46890.29,46863.79,46877.23,1.56677324
1641034860.0,2022-01-01 11:01:00,46865.61,46903.9,46877.22,46869.05,1.93000811
1641034920.0,2022-01-01 11:02:00,46860.85,46891.52,46865.68,46888.22,0.74411012
1641034980.0,2022-01-01 11:03:00,46888.21,46925.6,46888.22,46922.38,0.41897422
1641035040.0,2022-01-01 11:04:00,46917.57,46938.97,46922.38,46931.18,0.96173422
1641035100.0,2022-01-01 11:05:00,46930.84,46949.82,46931.18,46948.86,1.11097534
1641035160.0,2022-01-01 11:06:00,46928.45,46961.21,46948.86,46930.3,1.48815871
1641035220.0,2022-01-01 11:07:00,46867.92,46932.05,46930.3,46893.08,2.43263847
1641035280.0,2022-01-01 11:08:00,46871.65,46901.96,46890.07,46895.18,0.31358439
1641035340.0,2022-01-01 11:09:00,46892.72,46924.4,46895.27,46918.99,2.57513176
1641035400.0,2022-01-01 11:10:00,46869.43,46919.07,46916.3,46869.43,0.59693786
1641035460.0,2022-01-01 11:11:00,46867.09,46916.87,46867.09,46904.16,2.14727851
1641035520.0,2022-01-01 11:12:00,46885.43,46908.06,46901.95,46890.19,0.91276333
1641035580.0,2022-01-01 11:13:00,46889.29,46901.32,46889.29,46895.59,0.52969454
1641035640.0,2022-01-01 11:14:00,46888.3,46932.02,46893.74,46928.96,0.72969214
1641035700.0,2022-01-01 11:15:00,46917.54,46969.7,46921.77,46965.33,1.35506404
1641035760.0,2022-01-01 11:16:00,46965.37,47000.0,46969.7,46985.68,1.2045693
1641035820.0,2022-01-01 11:17:00,46951.73,46987.12,46987.12,46955.49,1.34832339
1641035880.0,2022-01-01 11:18:00,46951.72,46974.77,46951.73,46971.63,0.19040711
1641035940.0,2022-01-01 11:19:00,46964.88,46997.68,46971.65,46997.68,0.58089481
1641036000.0,2022-01-01 11:20:00,46956.96,46997.68,46997.68,46965.65,1.50128957
1641036060.0,2022-01-01 11:21:00,46918.74,46986.06,46968.08,46922.05,3.33557929
1641036120.0,2022-01-01 11:22:00,46901.22,46935.94,46925.62,46932.93,2.64603324
1641036180.0,2022-01-01 11:23:00,46915.94,46950.0,46941.42,46933.59,1.41608234
1641036240.0,2022-01-01 11:24:00,46920.08,46934.38,46930.54,46934.38,0.81858437
1641036300.0,2022-01-01 11:25:00,46915.16,46940.84,46934.24,46938.79,1.11599705
1641036360.0,2022-01-01 11:26:00,46937.34,46955.94,46939.87,46952.48,1.26777191
1641036420.0,2022-01-01 11:27:00,46936.95,46954.42,46952.47,46948.41,0.61831028
1641036480.0,2022-01-01 11:28:00,46946.31,46976.29,46948.6,46973.25,0.32743043
1641036540.0,2022-01-01 11:29:00,46938.27,46979.08,46972.41,46957.95,1.21588291
1641036600.0,2022-01-01 11:30:00,46955.57,46974.69,46957.94,46971.46,0.8227369
1641036660.0,2022-01-01 11:31:00,46905.11,46972.81,46971.45,46909.78,1.17259494
1641036720.0,2022-01-01 11:32:00,46884.37,46915.42,46909.78,46907.05,3.34766661
1641036780.0,2022-01-01 11:33:00,46873.46,46913.21,46906.72,46879.2,1.28421158
1641036840.0,2022-01-01 11:34:00,46868.23,46898.52,46881.16,46893.34,7.29141729
1641036900.0,2022-01-01 11:35:00,46886.03,46903.57,46895.3,46898.78,0.31094839
1641036960.0,2022-01-01 11:36:00,46850.0,46901.55,46898.78,46860.57,2.93439579
1641037020.0,2022-01-01 11:37:00,46819.0,46888.99,46852.95,46873.96,2.57942422
1641037080.0,2022-01-01 11:38:00,46869.58,46904.08,46873.96,46899.79,5.84299972
1641037140.0,2022-01-01 11:39:00,46898.82,46949.31,46898.82,46938.88,1.39726326
1641037200.0,2022-01-01 11:40:00,46935.44,46989.33,46939.71,46981.2,1.42285533
1641037260.0,2022-01-01 11:41:00,46957.74,46981.35,46976.14,46965.8,0.51236239
1641037320.0,2022-01-01 11:42:00,46957.39,46979.73,46965.8,46964.7,0.81673357
1641037380.0,2022-01-01 11:43:00,46931.34,46981.45,46973.19,46931.79,3.20043139
1641037440.0,2022-01-01 11:44:00,46931.35,46953.63,46931.35,46940.72,2.04063459
1641037500.0,2022-01-01 11:45:00,46936.14,46951.69,46937.26,46947.07,3.81565312
1641037560.0,2022-01-01 11:46:00,46943.49,46977.19,46949.42,46948.45,1.30914246
1641037620.0,2022-01-01 11:47:00,46944.24,46952.87,46952.43,46952.87,0.81684868
1641037680.0,2022-01-01 11:48:00,46943.73,46970.79,46952.87,46951.04,0.70193661
1641037740.0,2022-01-01 11:49:00,46930.3,46961.96,46951.03,46953.74,0.92983924
1641037800.0,2022-01-01 11:50:00,46940.95,46958.77,46953.72,46940.95,0.72096841
1641037860.0,2022-01-01 11:51:00,46902.16,46942.5,46936.78,46902.16,4.62221975
1641037920.0,2022-01-01 11:52:00,46875.28,46898.41,46898.41,46887.75,1.4143207
1641037980.0,2022-01-01 11:53:00,46887.76,46913.01,46889.14,46905.95,0.46675063
1641038040.0,2022-01-01 11:54:00,46205.0,46913.19,46905.95,46789.98,360.96341021
1641038100.0,2022-01-01 11:55:00,46755.95,46835.01,46789.98,46834.23,14.93701833
1641038160.0,2022-01-01 11:56:00,46798.04,46837.75,46835.02,46800.03,5.45211577
1641038220.0,2022-01-01 11:57:00,46774.01,46813.3,46800.04,46780.92,6.15458342
1641038280.0,2022-01-01 11:58:00,46780.2,46799.73,46793.46,46792.34,0.29536663
1641038340.0,2022-01-01 11:59:00,46744.86,46788.41,46788.41,46758.11,15.06175326
1641038400.0,2022-01-01 12:00:00,46754.97,46823.18,46754.97,46813.81,0.85877014
1641038460.0,2022-01-01 12:01:00,46796.45,46816.35,46813.01,46807.1,4.33980014
1641038520.0,2022-01-01 12:02:00,46760.64,46804.32,46803.75,46801.0,4.49529682
1641038580.0,2022-01-01 12:03:00,46791.48,46812.27,46802.23,46793.28,0.36677252
1641038640.0,2022-01-01 12:04:00,46788.44,46823.0,46793.28,46798.06,0.75522792
1641038700.0,2022-01-01 12:05:00,46793.27,46809.98,46797.7,46803.23,0.24671637
1641038760.0,2022-01-01 12:06:00,46792.82,46837.75,46801.71,46837.75,1.72102059
1641038820.0,2022-01-01 12:07:00,46837.75,46887.7,46837.75,46873.68,1.20181013
1641038880.0,2022-01-01 12:08:00,46867.44,46892.18,46873.68,46889.02,0.78817026
1641038940.0,2022-01-01 12:09:00,46888.99,46927.01,46888.99,46922.44,2.9461601
1641039000.0,2022-01-01 12:10:00,46916.69,46945.07,46925.85,46934.98,3.94832937
1641039060.0,2022-01-01 12:11:00,46893.2,46937.28,46932.87,46900.76,0.54046454
1641039120.0,2022-01-01 12:12:00,46900.76,46927.85,46900.76,46918.45,2.09205961
1641039180.0,2022-01-01 12:13:00,46905.65,46929.4,46921.86,46919.64,0.98803342
1641039240.0,2022-01-01 12:14:00,46918.06,46985.65,46918.06,46985.65,2.77952191
1641039300.0,2022-01-01 12:15:00,46952.87,47000.0,46985.65,46953.96,0.85363056
1641039360.0,2022-01-01 12:16:00,46951.99,46985.13,46953.46,46977.0,1.65469045
1641039420.0,2022-01-01 12:17:00,46947.02,46988.6,46976.99,46952.5,0.37397917
1641039480.0,2022-01-01 12:18:00,46893.31,46957.18,46952.5,46924.99,1.05785095
1641039540.0,2022-01-01 12:19:00,46936.15,46970.9,46936.15,46938.97,3.52032715
1641039600.0,2022-01-01 12:20:00,46936.8,46961.73,46940.31,46948.62,0.70604056
1641039660.0,2022-01-01 12:21:00,46946.97,46975.2,46948.61,46972.83,1.93862824
1641039720.0,2022-01-01 12:22:00,46952.49,46980.01,46972.83,46964.59,0.71552416
1641039780.0,2022-01-01 12:23:00,46927.07,46963.34,46963.28,46928.41,1.25603487
1641039840.0,2022-01-01 12:24:00,46912.24,46942.91,46927.05,46932.63,1.23929034
1641039900.0,2022-01-01 12:25:00,46926.59,46939.33,46932.63,46926.74,2.57853091
1641039960.0,2022-01-01 12:26:00,46878.54,46929.86,46926.59,46878.54,0.72616166
1641040020.0,2022-01-01 12:27:00,46878.54,46922.51,46878.54,46910.21,1.17996188
1641040080.0,2022-01-01 12:28:00,46903.88,46944.19,46913.82,46944.19,4.04997757
1641040140.0,2022-01-01 12:29:00,46944.18,46967.25,46944.18,46964.76,3.99956152
1641040200.0,2022-01-01 12:30:00,46947.15,47012.16,46964.75,47012.16,4.21656747
1641040260.0,2022-01-01 12:31:00,47011.17,47104.48,47011.17,47101.49,17.45848212
1641040320.0,2022-01-01 12:32:00,47076.92,47155.28,47099.96,47089.31,7.03418352
1641040380.0,2022-01-01 12:33:00,47039.27,47087.56,47073.12,47047.7,0.87396475
1641040440.0,2022-01-01 12:34:00,47022.83,47056.99,47047.69,47049.45,1.75943247
1641040500.0,2022-01-01 12:35:00,47030.18,47065.77,47049.45,47034.86,3.73590641
1641040560.0,2022-01-01 12:36:00,47026.7,47046.57,47034.86,47041.93,2.253043
1641040620.0,2022-01-01 12:37:00,47040.93,47059.65,47041.93,47059.65,1.25399466
1641040680.0,2022-01-01 12:38:00,47027.54,47065.24,47059.65,47059.46,3.75393829
1641040740.0,2022-01-01 12:39:00,47020.79,47057.54,47053.79,47035.76,1.8337588
1641040800.0,2022-01-01 12:40:00,47024.28,47073.85,47042.4,47039.95,2.82437981
1641040860.0,2022-01-01 12:41:00,47024.05,47057.95,47040.07,47025.45,0.4607207
1641040920.0,2022-01-01 12:42:00,47024.72,47057.07,47025.46,47048.01,3.6601237
1641040980.0,2022-01-01 12:43:00,47033.0,47048.01,47048.01,47033.0,3.72053704
1641041040.0,2022-01-01 12:44:00,47014.3,47033.99,47033.0,47015.1,2.27325641
1641041100.0,2022-01-01 12:45:00,47015.09,47046.13,47015.1,47046.13,1.06928208
1641041160.0,2022-01-01 12:46:00,47037.01,47060.43,47046.13,47060.43,1.89253713
1641041220.0,2022-01-01 12:47:00,47060.43,47080.78,47060.43,47078.3,0.38241186
1641041280.0,2022-01-01 12:48:00,47066.27,47081.93,47077.47,47077.34,0.7762709
1641041340.0,2022-01-01 12:49:00,47072.73,47110.07,47074.05,47110.07,1.36090137
1641041400.0,2022-01-01 12:50:00,47103.93,47134.62,47110.04,47118.85,2.06532747
1641041460.0,2022-01-01 12:51:00,47107.74,47122.6,47118.85,47115.06,0.86806211
1641041520.0,2022-01-01 12:52:00,47111.46,47146.04,47119.08,47125.24,1.74349655
1641041580.0,2022-01-01 12:53:00,47078.15,47132.27,47125.25,47078.18,3.87547146
1641041640.0,2022-01-01 12:54:00,47077.0,47094.38,47081.48,47090.43,1.14030977
1641041700.0,2022-01-01 12:55:00,47058.6,47092.41,47088.72,47061.55,1.4235872
1641041760.0,2022-01-01 12:56:00,47052.54,47084.92,47061.55,47074.49,3.12453001
1641041820.0,2022-01-01 12:57:00,47071.97,47099.31,47071.97,47075.79,0.84763746
1641041880.0,2022-01-01 12:58:00,47075.79,47137.21,47075.79,47129.91,3.32906229
1641041940.0,2022-01-01 12:59:00,47085.0,47129.9,47129.9,47085.01,2.82266962
1641042000.0,2022-01-01 13:00:00,47085.0,47154.86,47085.01,47148.93,3.79198783
1641042060.0,2022-01-01 13:01:00,47135.54,47156.17,47144.24,47156.17,0.40483957
1641042120.0,2022-01-01 13:02:00,47131.46,47160.92,47156.17,47154.08,1.29252559
1641042180.0,2022-01-01 13:03:00,47085.0,47154.82,47154.82,47085.0,6.96957731
1641042240.0,2022-01-01 13:04:00,47050.0,47088.63,47080.88,47050.01,4.8118899
1641042300.0,2022-01-01 13:05:00,47033.01,47053.09,47050.01,47053.09,1.93649849
1641042360.0,2022-01-01 13:06:00,47053.09,47083.8,47053.09,47071.58,0.88068112
1641042420.0,2022-01-01 13:07:00,47050.21,47076.21,47074.96,47057.4,2.78700506
1641042480.0,2022-01-01 13:08:00,47042.16,47056.79,47055.1,47055.9,2.86278996
1641042540.0,2022-01-01 13:09:00,47048.88,47056.28,47056.28,47050.54,1.62382163
1641042600.0,2022-01-01 13:10:00,47051.39,47075.54,47051.4,47064.18,2.543259
1641042660.0,2022-01-01 13:11:00,47059.37,47087.94,47064.13,47076.38,0.39402434
1641042720.0,2022-01-01 13:12:00,47077.48,47130.29,47077.49,47115.47,4.84880343
1641042780.0,2022-01-01 13:13:00,47087.89,47119.04,47114.73,47108.55,1.04756972
1641042840.0,2022-01-01 13:14:00,47105.5,47145.89,47108.55,47145.76,7.35770833
1641042900.0,2022-01-01 13:15:00,47112.47,47145.88,47145.83,47116.54,0.48764462
1641042960.0,2022-01-01 13:16:00,47100.33,47206.01,47115.33,47179.95,3.86920025
1641043020.0,2022-01-01 13:17:00,47172.51,47196.29,47188.27,47182.8,3.22115103
1641043080.0,2022-01-01 13:18:00,47147.47,47192.25,47182.8,47170.01,2.3410732
1641043140.0,2022-01-01 13:19:00,47156.71,47170.72,47170.01,47156.72,0.67243947
1641043200.0,2022-01-01 13:20:00,47139.29,47169.31,47156.71,47150.43,4.2217491
1641043260.0,2022-01-01 13:21:00,47109.27,47155.25,47155.25,47109.28,6.10281835
1641043320.0,2022-01-01 13:22:00,47103.9,47134.71,47109.27,47115.86,2.32352476
1641043380.0,2022-01-01 13:23:00,47110.43,47129.09,47114.31,47121.07,2.37530461
1641043440.0,2022-01-01 13:24:00,47069.14,47125.3,47118.69,47089.63,5.26764064
1641043500.0,2022-01-01 13:25:00,47011.8,47103.62,47089.63,47041.7,8.13609551
1641043560.0,2022-01-01 13:26:00,47019.1,47038.15,47029.24,47024.21,0.88190846
1641043620.0,2022-01-01 13:27:00,46996.89,47051.09,47022.93,47050.32,3.42849068
1641043680.0,2022-01-01 13:28:00,47034.29,47053.41,47048.38,47051.33,1.03687905
1641043740.0,2022-01-01 13:29:00,47036.66,47063.25,47059.46,47036.95,2.40145946
1641043800.0,2022-01-01 13:30:00,47035.78,47064.88,47035.78,47047.66,1.86082201
1641043860.0,2022-01-01 13:31:00,47005.47,47055.54,47047.66,47007.16,2.54895157
1641043920.0,2022-01-01 13:32:00,47001.24,47011.03,47007.16,47003.09,1.6610875
1641043980.0,2022-01-01 13:33:00,46950.75,47003.08,47003.08,46980.91,7.3308637
1641044040.0,2022-01-01 13:34:00,46977.44,46992.24,46977.47,46991.79,1.23834325
1641044100.0,2022-01-01 13:35:00,46971.94,46996.01,46991.04,46996.01,1.20141548
1641044160.0,2022-01-01 13:36:00,46991.69,47059.05,46991.69,47052.53,3.21880005
1641044220.0,2022-01-01 13:37:00,47045.37,47072.56,47052.53,47068.67,1.97497103
1641044280.0,2022-01-01 13:38:00,47053.12,47073.05,47068.67,47069.72,1.77720022
1641044340.0,2022-01-01 13:39:00,47044.76,47070.69,47067.46,47051.92,0.92157925
1641044400.0,2022-01-01 13:40:00,47036.55,47070.62,47050.78,47069.78,1.44756953
1641044460.0,2022-01-01 13:41:00,47054.92,47074.06,47069.78,47068.63,2.04421188
1641044520.0,2022-01-01 13:42:00,47062.6,47074.55,47073.57,47068.63,0.64102286
1641044580.0,2022-01-01 13:43:00,47053.96,47076.3,47071.23,47074.64,1.7623005
1641044640.0,2022-01-01 13:44:00,47067.69,47093.82,47073.01,47073.79,1.64779719
1641044700.0,2022-01-01 13:45:00,47036.23,47073.79,47072.3,47060.91,2.4916971
1641044760.0,2022-01-01 13:46:00,47049.42,47084.53,47060.91,47058.03,3.78755142
1641044820.0,2022-01-01 13:47:00,47057.97,47087.16,47060.36,47066.85,1.72019542
1641044880.0,2022-01-01 13:48:00,47045.81,47073.65,47066.32,47049.62,0.69840508
1641044940.0,2022-01-01 13:49:00,47012.74,47057.1,47049.77,47020.15,3.49222903
1641045000.0,2022-01-01 13:50:00,46983.2,47021.67,47020.11,46995.52,1.45225934
1641045060.0,2022-01-01 13:51:00,46987.96,47013.7,46993.68,46987.96,2.66713597
1641045120.0,2022-01-01 13:52:00,46980.85,47010.19,46985.32,46999.28,4.98248905
1641045180.0,2022-01-01 13:53:00,46986.84,47013.59,47001.97,46999.06,1.74884192
1641045240.0,2022-01-01 13:54:00,46977.47,46999.9,46995.56,46979.78,1.52784581
1641045300.0,2022-01-01 13:55:00,46976.03,47004.3,46981.19,46976.03,1.56044943
1641045360.0,2022-01-01 13:56:00,46982.02,47003.9,46982.02,46992.71,2.9943756
1641045420.0,2022-01-01 13:57:00,46992.24,47011.34,46994.98,47007.99,0.44826828
1641045480.0,2022-01-01 13:58:00,47005.1,47049.39,47008.0,47027.86,1.50876095
1641045540.0,2022-01-01 13:59:00,47023.14,47043.26,47027.87,47023.9,1.28854393
1641045600.0,2022-01-01 14:00:00,47021.52,47056.97,47023.89,47035.73,1.07411467
1641045660.0,2022-01-01 14:01:00,47027.3,47056.39,47037.52,47037.27,1.03888164
1641045720.0,2022-01-01 14:02:00,47035.97,47071.71,47037.26,47055.51,1.90001151
1641045780.0,2022-01-01 14:03:00,47020.15,47074.02,47056.07,47031.79,21.57552088
1641045840.0,2022-01-01 14:04:00,47020.81,47045.48,47031.79,47022.17,1.97709571
1641045900.0,2022-01-01 14:05:00,46954.93,47025.06,47022.17,46965.23,2.20415274
1641045960.0,2022-01-01 14:06:00,46960.47,46993.97,46975.5,46993.96,1.4676038
1641046020.0,2022-01-01 14:07:00,46967.43,47002.16,46993.97,46984.91,1.2089777
1641046080.0,2022-01-01 14:08:00,46976.22,46991.68,46984.96,46976.42,0.49861609
1641046140.0,2022-01-01 14:09:00,46974.56,46989.51,46976.42,46989.5,0.6966572
1641046200.0,2022-01-01 14:10:00,46989.5,47038.26,46989.51,47023.07,5.17196321
1641046260.0,2022-01-01 14:11:00,47008.19,47040.95,47023.07,47021.11,2.34724895
1641046320.0,2022-01-01 14:12:00,46982.42,47022.98,47021.11,46996.98,7.81191555
1641046380.0,2022-01-01 14:13:00,46992.04,47002.53,46998.48,46999.31,1.14739439
1641046440.0,2022-01-01 14:14:00,46978.66,47002.93,47002.92,46978.66,2.41668658
1641046500.0,2022-01-01 14:15:00,46977.01,46998.79,46977.01,46998.3,2.89774965
1641046560.0,2022-01-01 14:16:00,46995.95,47061.5,46997.71,47060.18,2.07284649
1641046620.0,2022-01-01 14:17:00,47049.53,47077.79,47059.45,47052.43,0.69451147
1641046680.0,2022-01-01 14:18:00,47034.54,47055.37,47052.43,47054.73,0.70492298
1641046740.0,2022-01-01 14:19:00,46995.95,47060.36,47055.38,47012.41,1.62784102
1641046800.0,2022-01-01 14:20:00,46996.04,47036.78,47012.96,47036.78,3.64140032
1641046860.0,2022-01-01 14:21:00,47036.78,47086.55,47040.44,47080.94,2.50004541
1641046920.0,2022-01-01 14:22:00,47070.43,47115.48,47078.8,47111.16,1.68131865
1641046980.0,2022-01-01 14:23:00,47068.47,47112.82,47109.29,47069.54,1.44835055
1641047040.0,2022-01-01 14:24:00,47064.32,47097.36,47071.0,47093.91,2.92777676
1641047100.0,2022-01-01 14:25:00,47041.99,47093.91,47093.91,47060.74,9.34276822
1641047160.0,2022-01-01 14:26:00,47035.99,47064.46,47057.69,47040.96,2.33497142
1641047220.0,2022-01-01 14:27:00,47031.48,47064.2,47038.69,47033.34,1.39812862
1641047280.0,2022-01-01 14:28:00,47021.36,47056.27,47033.33,47021.36,2.79294061
1641047340.0,2022-01-01 14:29:00,47012.53,47050.38,47018.7,47030.47,2.44565487
1641047400.0,2022-01-01 14:30:00,47014.02,47046.17,47028.53,47014.95,2.47696985
1641047460.0,2022-01-01 14:31:00,46977.37,47034.17,47014.95,46977.38,5.07901709
1641047520.0,2022-01-01 14:32:00,46956.97,46981.27,46977.38,46968.68,1.46455228
1641047580.0,2022-01-01 14:33:00,46893.34,46968.68,46968.68,46917.91,12.31389077
1641047640.0,2022-01-01 14:34:00,46882.63,46925.0,46919.09,46906.55,6.45596859
1641047700.0,2022-01-01 14:35:00,46855.69,46913.18,46907.02,46895.39,6.28928338
1641047760.0,2022-01-01 14:36:00,46875.07,46924.4,46895.39,46918.31,2.89759
1641047820.0,2022-01-01 14:37:00,46899.45,46938.14,46909.63,46921.55,1.11466212
1641047880.0,2022-01-01 14:38:00,46906.36,46934.5,46921.54,46926.43,2.80578292
1641047940.0,2022-01-01 14:39:00,46903.15,46940.23,46935.66,46903.15,1.84721408
1641048000.0,2022-01-01 14:40:00,46903.57,46977.64,46903.57,46976.93,3.54602487
1641048060.0,2022-01-01 14:41:00,46933.76,46973.13,46973.13,46958.58,3.56129487
1641048120.0,2022-01-01 14:42:00,46923.67,46958.57,46958.57,46947.44,1.55430802
1641048180.0,2022-01-01 14:43:00,46925.73,46961.89,46946.67,46961.89,1.75451639
1641048240.0,2022-01-01 14:44:00,46906.02,46974.52,46971.5,46906.89,5.18417949
1641048300.0,2022-01-01 14:45:00,46904.04,46959.73,46906.89,46949.04,2.61553846
1641048360.0,2022-01-01 14:46:00,46903.59,46949.04,46949.04,46917.7,1.78206652
1641048420.0,2022-01-01 14:47:00,46894.0,46928.13,46921.57,46904.04,4.67985238
1641048480.0,2022-01-01 14:48:00,46907.73,46934.9,46910.29,46919.78,2.68043444
1641048540.0,2022-01-01 14:49:00,46888.45,46925.55,46917.24,46888.45,2.79292472
1641048600.0,2022-01-01 14:50:00,46877.95,46964.35,46878.04,46953.56,8.44344386
1641048660.0,2022-01-01 14:51:00,46910.89,46963.38,46953.56,46934.58,4.50747267
1641048720.0,2022-01-01 14:52:00,46922.72,46957.25,46934.58,46943.13,4.42367464
