start_epoch,end_epoch,start_time,end_time,open,close,low,high,volume
1695830700,1695830940,2023-09-27 16:05:00+00:00,2023-09-27 16:09:00+00:00,26249.82,26262.19,26242.58,26275.38,39.966201
1695831000,1695831240,2023-09-27 16:10:00+00:00,2023-09-27 16:14:00+00:00,26262.18,26261.49,26260.05,26293.2,42.232774
1695831300,1695831540,2023-09-27 16:15:00+00:00,2023-09-27 16:19:00+00:00,26261.49,26254.39,26241.29,26261.49,73.396141
1695831600,1695831840,2023-09-27 16:20:00+00:00,2023-09-27 16:24:00+00:00,26254.39,26274.87,26254.38,26289.39,34.107204
1695831900,1695832140,2023-09-27 16:25:00+00:00,2023-09-27 16:29:00+00:00,26274.87,26278.5,26274.86,26289.79,18.594951
1695832200,1695832440,2023-09-27 16:30:00+00:00,2023-09-27 16:34:00+00:00,26278.07,26271.65,26263.69,26292.82,69.887516
1695832500,1695832740,2023-09-27 16:35:00+00:00,2023-09-27 16:39:00+00:00,26271.66,26259.2,26258.45,26279.37,21.968875
1695832800,1695833040,2023-09-27 16:40:00+00:00,2023-09-27 16:44:00+00:00,26259.2,26254.96,26246.48,26260.86,23.147835
1695833100,1695833340,2023-09-27 16:45:00+00:00,2023-09-27 16:49:00+00:00,26254.96,26229.8,26226.01,26262.85,78.095217
1695833400,1695833640,2023-09-27 16:50:00+00:00,2023-09-27 16:54:00+00:00,26229.78,26216.9,26212.4,26236.09,44.724968
1695833700,1695833940,2023-09-27 16:55:00+00:00,2023-09-27 16:59:00+00:00,26216.9,26218.9,26200.3,26228.67,61.664468
1695834000,1695834240,2023-09-27 17:00:00+00:00,2023-09-27 17:04:00+00:00,26218.9,26233.25,26200.36,26239.16,43.958428
1695834300,1695834540,2023-09-27 17:05:00+00:00,2023-09-27 17:09:00+00:00,26232.97,26241.08,26207.25,26241.3,45.788299
1695834600,1695834840,2023-09-27 17:10:00+00:00,2023-09-27 17:14:00+00:00,26242.07,26230.42,26230.21,26251.97,51.026235
1695834900,1695835140,2023-09-27 17:15:00+00:00,2023-09-27 17:19:00+00:00,26230.43,26243.91,26215.47,26243.91,40.861494
1695835200,1695835440,2023-09-27 17:20:00+00:00,2023-09-27 17:24:00+00:00,26243.92,26217.77,26214.27,26253.89,52.766248
1695835500,1695835740,2023-09-27 17:25:00+00:00,2023-09-27 17:29:00+00:00,26217.78,26185.02,26183.29,26227.8,48.009829
1695835800,1695836040,2023-09-27 17:30:00+00:00,2023-09-27 17:34:00+00:00,26185.03,26181.11,26177.15,26197.49,66.710768
1695836100,1695836340,2023-09-27 17:35:00+00:00,2023-09-27 17:39:00+00:00,26180.77,26161.71,26158.87,26182.54,66.250635
1695836400,1695836640,2023-09-27 17:40:00+00:00,2023-09-27 17:44:00+00:00,26159.87,26198.94,26136.0,26206.39,73.320394
1695836700,1695836940,2023-09-27 17:45:00+00:00,2023-09-27 17:49:00+00:00,26198.66,26236.64,26192.35,26238.34,51.938816
1695837000,1695837240,2023-09-27 17:50:00+00:00,2023-09-27 17:54:00+00:00,26236.63,26212.58,26203.37,26236.64,68.469063
1695837300,1695837540,2023-09-27 17:55:00+00:00,2023-09-27 17:59:00+00:00,26212.61,26211.07,26198.63,26212.89,26.731305
1695837600,1695837840,2023-09-27 18:00:00+00:00,2023-09-27 18:04:00+00:00,26210.35,26158.1,26156.94,26210.35,29.884972
1695837900,1695838140,2023-09-27 18:05:00+00:00,2023-09-27 18:09:00+00:00,26158.09,26164.21,26088.37,26168.87,207.571179
1695838200,1695838440,2023-09-27 18:10:00+00:00,2023-09-27 18:14:00+00:00,26164.51,26157.18,26129.11,26165.21,93.398121
1695838500,1695838740,2023-09-27 18:15:00+00:00,2023-09-27 18:19:00+00:00,26157.18,26170.71,26121.55,26175.33,77.008206
1695838800,1695839040,2023-09-27 18:20:00+00:00,2023-09-27 18:24:00+00:00,26170.7,26197.55,26160.39,26203.34,52.504244
1695839100,1695839340,2023-09-27 18:25:00+00:00,2023-09-27 18:29:00+00:00,26197.54,26209.57,26184.94,26216.18,33.198256
1695839400,1695839640,2023-09-27 18:30:00+00:00,2023-09-27 18:34:00+00:00,26209.57,26232.0,26209.57,26244.48,48.658812
1695839700,1695839940,2023-09-27 18:35:00+00:00,2023-09-27 18:39:00+00:00,26232.65,26251.11,26226.26,26256.76,27.798976
1695840000,1695840240,2023-09-27 18:40:00+00:00,2023-09-27 18:44:00+00:00,26251.11,26258.81,26245.49,26262.99,25.186037
1695840300,1695840540,2023-09-27 18:45:00+00:00,2023-09-27 18:49:00+00:00,26258.81,26243.25,26239.54,26260.99,30.928521
1695840600,1695840840,2023-09-27 18:50:00+00:00,2023-09-27 18:54:00+00:00,26243.25,26253.53,26240.74,26268.55,28.910425
1695840900,1695841140,2023-09-27 18:55:00+00:00,2023-09-27 18:59:00+00:00,26253.53,26231.08,26225.84,26254.14,20.415662
1695841200,1695841440,2023-09-27 19:00:00+00:00,2023-09-27 19:04:00+00:00,26231.08,26255.64,26226.93,26256.64,18.897192
1695841500,1695841740,2023-09-27 19:05:00+00:00,2023-09-27 19:09:00+00:00,26255.64,26265.67,26250.33,26274.79,17.867319
1695841800,1695842040,2023-09-27 19:10:00+00:00,2023-09-27 19:14:00+00:00,26265.66,26261.07,26256.51,26272.13,18.749517
1695842100,1695842340,2023-09-27 19:15:00+00:00,2023-09-27 19:19:00+00:00,26260.73,26251.75,26249.66,26264.78,21.161843
1695842400,1695842640,2023-09-27 19:20:00+00:00,2023-09-27 19:24:00+00:00,26251.96,26238.61,26237.5,26275.05,61.136679
1695842700,1695842940,2023-09-27 19:25:00+00:00,2023-09-27 19:29:00+00:00,26238.62,26265.08,26238.61,26272.47,44.714693
1695843000,1695843240,2023-09-27 19:30:00+00:00,2023-09-27 19:34:00+00:00,26265.08,26266.27,26257.33,26270.69,26.697189
1695843300,1695843540,2023-09-27 19:35:00+00:00,2023-09-27 19:39:00+00:00,26266.27,26265.3,26251.08,26274.7,61.018517
1695843600,1695843840,2023-09-27 19:40:00+00:00,2023-09-27 19:44:00+00:00,26265.29,26238.37,26229.77,26268.21,22.395853
1695843900,1695844140,2023-09-27 19:45:00+00:00,2023-09-27 19:49:00+00:00,26238.38,26245.21,26232.33,26245.21,17.127252
1695844200,1695844440,2023-09-27 19:50:00+00:00,2023-09-27 19:54:00+00:00,26244.24,26243.85,26236.06,26249.95,14.227313
1695844500,1695844740,2023-09-27 19:55:00+00:00,2023-09-27 19:59:00+00:00,26243.73,26248.15,26236.59,26248.67,43.193201
1695844800,1695845040,2023-09-27 20:00:00+00:00,2023-09-27 20:04:00+00:00,26249.44,26233.46,26230.57,26249.44,25.779048
1695845100,1695845340,2023-09-27 20:05:00+00:00,2023-09-27 20:09:00+00:00,26233.46,26228.35,26227.84,26237.74,11.156132
1695845400,1695845640,2023-09-27 20:10:00+00:00,2023-09-27 20:14:00+00:00,26228.35,26227.34,26224.05,26229.91,15.768153
1695845700,1695845940,2023-09-27 20:15:00+00:00,2023-09-27 20:19:00+00:00,26227.34,26234.96,26227.34,26237.24,18.492157
1695846000,1695846240,2023-09-27 20:20:00+00:00,2023-09-27 20:24:00+00:00,26234.96,26232.71,26231.56,26237.05,17.021603
1695846300,1695846540,2023-09-27 20:25:00+00:00,2023-09-27 20:29:00+00:00,26232.71,26261.59,26232.71,26272.67,49.586231
1695846600,1695846840,2023-09-27 20:30:00+00:00,2023-09-27 20:34:00+00:00,26262.35,26215.5,26207.9,26262.35,43.454109
1695846900,1695847140,2023-09-27 20:35:00+00:00,2023-09-27 20:39:00+00:00,26215.49,26215.29,26203.61,26217.21,27.924289
1695847200,1695847440,2023-09-27 20:40:00+00:00,2023-09-27 20:44:00+00:00,26214.39,26208.77,26208.76,26220.02,18.785866
1695847500,1695847740,2023-09-27 20:45:00+00:00,2023-09-27 20:49:00+00:00,26208.76,26259.76,26205.77,26267.59,33.851191
1695847800,1695848040,2023-09-27 20:50:00+00:00,2023-09-27 20:54:00+00:00,26259.75,26222.66,26221.36,26259.76,39.782051
1695848100,1695848340,2023-09-27 20:55:00+00:00,2023-09-27 20:59:00+00:00,26221.63,26239.32,26218.11,26239.34,28.431071
1695848400,1695848640,2023-09-27 21:00:00+00:00,2023-09-27 21:04:00+00:00,26239.33,26227.59,26227.56,26239.33,15.878377
1695848700,1695848940,2023-09-27 21:05:00+00:00,2023-09-27 21:09:00+00:00,26227.74,26256.82,26227.73,26256.82,27.723843
1695849000,1695849240,2023-09-27 21:10:00+00:00,2023-09-27 21:14:00+00:00,26256.81,26251.99,26241.99,26258.46,34.937741
1695849300,1695849540,2023-09-27 21:15:00+00:00,2023-09-27 21:19:00+00:00,26251.99,26261.08,26251.99,26261.09,14.556781
1695849600,1695849840,2023-09-27 21:20:00+00:00,2023-09-27 21:24:00+00:00,26261.08,26259.26,26252.0,26263.14,13.150949
1695849900,1695850140,2023-09-27 21:25:00+00:00,2023-09-27 21:29:00+00:00,26259.26,26284.32,26259.25,26285.63,23.505119
1695850200,1695850440,2023-09-27 21:30:00+00:00,2023-09-27 21:34:00+00:00,26284.33,26245.46,26228.21,26287.55,21.472959
1695850500,1695850740,2023-09-27 21:35:00+00:00,2023-09-27 21:39:00+00:00,26245.45,26254.81,26244.3,26255.0,9.72866
1695850800,1695851040,2023-09-27 21:40:00+00:00,2023-09-27 21:44:00+00:00,26254.62,26245.82,26240.47,26260.24,17.010944
1695851100,1695851340,2023-09-27 21:45:00+00:00,2023-09-27 21:49:00+00:00,26245.72,26259.94,26244.16,26266.76,20.635715
1695851400,1695851640,2023-09-27 21:50:00+00:00,2023-09-27 21:54:00+00:00,26259.94,26260.19,26256.24,26260.71,4.862081
1695851700,1695851940,2023-09-27 21:55:00+00:00,2023-09-27 21:59:00+00:00,26260.19,26264.37,26258.16,26264.38,11.155934
1695852000,1695852240,2023-09-27 22:00:00+00:00,2023-09-27 22:04:00+00:00,26264.38,26275.82,26263.75,26276.63,10.64311
1695852300,1695852540,2023-09-27 22:05:00+00:00,2023-09-27 22:09:00+00:00,26275.81,26284.96,26275.81,26295.93,17.753269
1695852600,1695852840,2023-09-27 22:10:00+00:00,2023-09-27 22:14:00+00:00,26284.95,26299.41,26284.95,26299.41,14.886019
1695852900,1695853140,2023-09-27 22:15:00+00:00,2023-09-27 22:19:00+00:00,26299.41,26292.75,26285.12,26299.99,24.45975
1695853200,1695853440,2023-09-27 22:20:00+00:00,2023-09-27 22:24:00+00:00,26292.75,26298.26,26291.09,26298.26,20.914794
1695853500,1695853740,2023-09-27 22:25:00+00:00,2023-09-27 22:29:00+00:00,26298.26,26308.28,26282.65,26320.71,112.595385
1695853800,1695854040,2023-09-27 22:30:00+00:00,2023-09-27 22:34:00+00:00,26307.64,26303.08,26300.11,26308.24,41.627835
1695854100,1695854340,2023-09-27 22:35:00+00:00,2023-09-27 22:39:00+00:00,26303.07,26306.87,26303.07,26337.75,36.210983
1695854400,1695854640,2023-09-27 22:40:00+00:00,2023-09-27 22:44:00+00:00,26305.69,26310.69,26301.38,26311.96,64.069844
1695854700,1695854940,2023-09-27 22:45:00+00:00,2023-09-27 22:49:00+00:00,26310.69,26302.27,26301.01,26317.69,17.603151
1695855000,1695855240,2023-09-27 22:50:00+00:00,2023-09-27 22:54:00+00:00,26302.27,26300.35,26289.82,26305.02,94.219826
1695855300,1695855540,2023-09-27 22:55:00+00:00,2023-09-27 22:59:00+00:00,26300.41,26319.55,26300.16,26321.71,13.009125
1695855600,1695855840,2023-09-27 23:00:00+00:00,2023-09-27 23:04:00+00:00,26319.56,26325.69,26316.2,26327.33,13.287805
1695855900,1695856140,2023-09-27 23:05:00+00:00,2023-09-27 23:09:00+00:00,26325.69,26325.01,26302.36,26354.28,50.71957
1695856200,1695856440,2023-09-27 23:10:00+00:00,2023-09-27 23:14:00+00:00,26325.01,26299.17,26299.17,26326.38,24.4905
1695856500,1695856740,2023-09-27 23:15:00+00:00,2023-09-27 23:19:00+00:00,26298.86,26288.15,26281.88,26299.77,29.126697
1695856800,1695857040,2023-09-27 23:20:00+00:00,2023-09-27 23:24:00+00:00,26288.16,26286.33,26281.02,26293.69,23.247287
1695857100,1695857340,2023-09-27 23:25:00+00:00,2023-09-27 23:29:00+00:00,26286.33,26295.43,26283.43,26297.88,9.062882
1695857400,1695857640,2023-09-27 23:30:00+00:00,2023-09-27 23:34:00+00:00,26295.42,26303.09,26291.23,26303.09,11.976804
1695857700,1695857940,2023-09-27 23:35:00+00:00,2023-09-27 23:39:00+00:00,26303.09,26346.35,26302.74,26369.18,49.320257
1695858000,1695858240,2023-09-27 23:40:00+00:00,2023-09-27 23:44:00+00:00,26346.35,26369.28,26346.35,26375.93,47.030172
1695858300,1695858540,2023-09-27 23:45:00+00:00,2023-09-27 23:49:00+00:00,26370.35,26346.54,26341.89,26370.35,18.19941
1695858600,1695858840,2023-09-27 23:50:00+00:00,2023-09-27 23:54:00+00:00,26346.53,26352.17,26345.57,26356.88,13.141321
1695858900,1695859140,2023-09-27 23:55:00+00:00,2023-09-27 23:59:00+00:00,26352.16,26357.62,26344.29,26359.7,11.785085
1695859200,1695859440,2023-09-28 00:00:00+00:00,2023-09-28 00:04:00+00:00,26357.56,26347.18,26345.42,26366.88,21.574908
1695859500,1695859740,2023-09-28 00:05:00+00:00,2023-09-28 00:09:00+00:00,26347.33,26347.12,26343.42,26352.45,17.480786
1695859800,1695860040,2023-09-28 00:10:00+00:00,2023-09-28 00:14:00+00:00,26347.12,26399.51,26345.97,26403.72,47.038721
1695860100,1695860340,2023-09-28 00:15:00+00:00,2023-09-28 00:19:00+00:00,26399.95,26403.74,26378.76,26426.63,50.972554
1695860400,1695860640,2023-09-28 00:20:00+00:00,2023-09-28 00:24:00+00:00,26404.4,26473.01,26402.76,26488.02,160.43891
1695860700,1695860940,2023-09-28 00:25:00+00:00,2023-09-28 00:29:00+00:00,26473.01,26519.28,26469.83,26527.27,75.945473
1695861000,1695861240,2023-09-28 00:30:00+00:00,2023-09-28 00:34:00+00:00,26519.28,26440.96,26435.34,26537.46,78.908673
1695861300,1695861540,2023-09-28 00:35:00+00:00,2023-09-28 00:39:00+00:00,26439.6,26414.58,26408.1,26455.51,52.006414
1695861600,1695861840,2023-09-28 00:40:00+00:00,2023-09-28 00:44:00+00:00,26413.3,26452.33,26413.09,26455.1,29.892802
1695861900,1695862140,2023-09-28 00:45:00+00:00,2023-09-28 00:49:00+00:00,26452.34,26419.87,26411.72,26485.81,49.454039
1695862200,1695862440,2023-09-28 00:50:00+00:00,2023-09-28 00:54:00+00:00,26419.88,26415.93,26403.74,26425.21,30.750424
1695862500,1695862740,2023-09-28 00:55:00+00:00,2023-09-28 00:59:00+00:00,26415.94,26423.47,26411.63,26440.32,23.32116
1695862800,1695863040,2023-09-28 01:00:00+00:00,2023-09-28 01:04:00+00:00,26423.6,26394.44,26391.82,26437.31,23.133569
1695863100,1695863340,2023-09-28 01:05:00+00:00,2023-09-28 01:09:00+00:00,26393.77,26356.92,26349.34,26397.06,74.479146
1695863400,1695863640,2023-09-28 01:10:00+00:00,2023-09-28 01:14:00+00:00,26356.17,26390.19,26335.29,26390.27,29.176843
1695863700,1695863940,2023-09-28 01:15:00+00:00,2023-09-28 01:19:00+00:00,26390.18,26376.24,26355.33,26390.18,27.027432
1695864000,1695864240,2023-09-28 01:20:00+00:00,2023-09-28 01:24:00+00:00,26376.23,26430.1,26376.23,26431.58,32.286146
1695864300,1695864540,2023-09-28 01:25:00+00:00,2023-09-28 01:29:00+00:00,26430.09,26431.74,26422.5,26446.74,33.357429
1695864600,1695864840,2023-09-28 01:30:00+00:00,2023-09-28 01:34:00+00:00,26430.39,26422.83,26411.31,26433.11,48.733537
1695864900,1695865140,2023-09-28 01:35:00+00:00,2023-09-28 01:39:00+00:00,26422.83,26381.48,26368.42,26424.42,87.815083
1695865200,1695865440,2023-09-28 01:40:00+00:00,2023-09-28 01:44:00+00:00,26380.91,26397.94,26376.34,26408.31,23.701089
1695865500,1695865740,2023-09-28 01:45:00+00:00,2023-09-28 01:49:00+00:00,26397.94,26412.45,26393.41,26418.79,15.762813
1695865800,1695866040,2023-09-28 01:50:00+00:00,2023-09-28 01:54:00+00:00,26413.1,26407.45,26407.12,26413.3,7.408202
1695866100,1695866340,2023-09-28 01:55:00+00:00,2023-09-28 01:59:00+00:00,26407.44,26429.06,26403.84,26443.53,56.812982
1695866400,1695866640,2023-09-28 02:00:00+00:00,2023-09-28 02:04:00+00:00,26429.06,26461.1,26429.05,26462.78,21.262978
1695866700,1695866940,2023-09-28 02:05:00+00:00,2023-09-28 02:09:00+00:00,26461.1,26453.26,26445.34,26509.55,46.10788
1695867000,1695867240,2023-09-28 02:10:00+00:00,2023-09-28 02:14:00+00:00,26453.26,26421.08,26412.95,26461.31,29.326605
1695867300,1695867540,2023-09-28 02:15:00+00:00,2023-09-28 02:19:00+00:00,26419.87,26405.95,26404.07,26437.39,26.927603
1695867600,1695867840,2023-09-28 02:20:00+00:00,2023-09-28 02:24:00+00:00,26405.61,26377.8,26360.58,26411.41,50.449657
1695867900,1695868140,2023-09-28 02:25:00+00:00,2023-09-28 02:29:00+00:00,26379.37,26373.96,26370.3,26389.72,21.282445
1695868200,1695868440,2023-09-28 02:30:00+00:00,2023-09-28 02:34:00+00:00,26373.97,26380.78,26369.31,26387.92,16.478433
1695868500,1695868740,2023-09-28 02:35:00+00:00,2023-09-28 02:39:00+00:00,26380.78,26369.95,26366.56,26392.74,9.394067
1695868800,1695869040,2023-09-28 02:40:00+00:00,2023-09-28 02:44:00+00:00,26369.96,26367.19,26361.77,26373.24,13.982978
1695869100,1695869340,2023-09-28 02:45:00+00:00,2023-09-28 02:49:00+00:00,26367.19,26374.18,26356.8,26375.21,14.072638
1695869400,1695869640,2023-09-28 02:50:00+00:00,2023-09-28 02:54:00+00:00,26374.17,26363.26,26344.27,26374.17,45.564928
1695869700,1695869940,2023-09-28 02:55:00+00:00,2023-09-28 02:59:00+00:00,26363.25,26364.1,26360.2,26370.27,13.712357
1695870000,1695870240,2023-09-28 03:00:00+00:00,2023-09-28 03:04:00+00:00,26364.11,26356.61,26350.12,26373.26,17.117627
1695870300,1695870540,2023-09-28 03:05:00+00:00,2023-09-28 03:09:00+00:00,26356.6,26330.8,26321.37,26358.77,17.051381
1695870600,1695870840,2023-09-28 03:10:00+00:00,2023-09-28 03:14:00+00:00,26330.79,26333.57,26321.9,26334.85,8.433034
1695870900,1695871140,2023-09-28 03:15:00+00:00,2023-09-28 03:19:00+00:00,26333.57,26331.89,26323.21,26344.2,19.399913
1695871200,1695871440,2023-09-28 03:20:00+00:00,2023-09-28 03:24:00+00:00,26331.9,26333.98,26329.37,26337.3,5.847393
1695871500,1695871740,2023-09-28 03:25:00+00:00,2023-09-28 03:29:00+00:00,26333.97,26350.0,26328.27,26361.02,18.652254
1695871800,1695872040,2023-09-28 03:30:00+00:00,2023-09-28 03:34:00+00:00,26350.0,26353.31,26338.66,26359.94,18.645561
1695872100,1695872340,2023-09-28 03:35:00+00:00,2023-09-28 03:39:00+00:00,26353.3,26351.7,26344.65,26357.59,16.531006
1695872400,1695872640,2023-09-28 03:40:00+00:00,2023-09-28 03:44:00+00:00,26351.69,26358.19,26347.76,26362.67,15.275401
1695872700,1695872940,2023-09-28 03:45:00+00:00,2023-09-28 03:49:00+00:00,26358.2,26352.46,26350.93,26360.39,9.666888
1695873000,1695873240,2023-09-28 03:50:00+00:00,2023-09-28 03:54:00+00:00,26352.46,26358.94,26342.95,26359.51,13.850418
1695873300,1695873540,2023-09-28 03:55:00+00:00,2023-09-28 03:59:00+00:00,26358.94,26357.13,26356.81,26363.21,9.220187
1695873600,1695873840,2023-09-28 04:00:00+00:00,2023-09-28 04:04:00+00:00,26357.13,26379.99,26357.12,26383.08,28.140432
1695873900,1695874140,2023-09-28 04:05:00+00:00,2023-09-28 04:09:00+00:00,26379.99,26346.19,26345.55,26380.78,16.697278
1695874200,1695874440,2023-09-28 04:10:00+00:00,2023-09-28 04:14:00+00:00,26345.89,26327.3,26326.37,26346.98,20.772369
1695874500,1695874740,2023-09-28 04:15:00+00:00,2023-09-28 04:19:00+00:00,26327.29,26366.21,26327.29,26371.61,17.452564
1695874800,1695875040,2023-09-28 04:20:00+00:00,2023-09-28 04:24:00+00:00,26366.22,26363.0,26356.3,26367.86,10.046321
1695875100,1695875340,2023-09-28 04:25:00+00:00,2023-09-28 04:29:00+00:00,26363.0,26377.76,26362.99,26377.76,13.978943
1695875400,1695875640,2023-09-28 04:30:00+00:00,2023-09-28 04:34:00+00:00,26376.97,26369.13,26362.4,26376.99,5.19711
1695875700,1695875940,2023-09-28 04:35:00+00:00,2023-09-28 04:39:00+00:00,26369.13,26373.26,26369.12,26378.53,7.906585
1695876000,1695876240,2023-09-28 04:40:00+00:00,2023-09-28 04:44:00+00:00,26372.82,26402.44,26372.82,26402.56,21.599666
1695876300,1695876540,2023-09-28 04:45:00+00:00,2023-09-28 04:49:00+00:00,26403.49,26416.19,26401.41,26416.19,21.570154
1695876600,1695876840,2023-09-28 04:50:00+00:00,2023-09-28 04:54:00+00:00,26416.19,26396.89,26396.89,26442.03,70.006567
1695876900,1695877140,2023-09-28 04:55:00+00:00,2023-09-28 04:59:00+00:00,26396.89,26424.77,26395.28,26428.79,15.457628
1695877200,1695877440,2023-09-28 05:00:00+00:00,2023-09-28 05:04:00+00:00,26424.76,26423.15,26406.87,26438.96,18.289414
1695877500,1695877740,2023-09-28 05:05:00+00:00,2023-09-28 05:09:00+00:00,26423.15,26395.26,26384.99,26423.15,36.729777
1695877800,1695878040,2023-09-28 05:10:00+00:00,2023-09-28 05:14:00+00:00,26395.25,26402.19,26395.25,26413.82,24.894908
1695878100,1695878340,2023-09-28 05:15:00+00:00,2023-09-28 05:19:00+00:00,26402.19,26419.97,26395.27,26422.51,9.358428
1695878400,1695878640,2023-09-28 05:20:00+00:00,2023-09-28 05:24:00+00:00,26419.96,26422.57,26409.22,26426.15,12.017451
1695878700,1695878940,2023-09-28 05:25:00+00:00,2023-09-28 05:29:00+00:00,26422.57,26463.06,26422.57,26464.75,25.387602
1695879000,1695879240,2023-09-28 05:30:00+00:00,2023-09-28 05:34:00+00:00,26463.06,26436.61,26432.75,26467.85,29.255904
1695879300,1695879540,2023-09-28 05:35:00+00:00,2023-09-28 05:39:00+00:00,26436.61,26457.65,26436.6,26464.69,17.254216
1695879600,1695879840,2023-09-28 05:40:00+00:00,2023-09-28 05:44:00+00:00,26457.65,26454.01,26448.89,26462.91,7.894416
1695879900,1695880140,2023-09-28 05:45:00+00:00,2023-09-28 05:49:00+00:00,26454.0,26417.3,26416.2,26454.01,41.079943
1695880200,1695880440,2023-09-28 05:50:00+00:00,2023-09-28 05:54:00+00:00,26417.31,26413.15,26401.62,26417.65,15.726772
1695880500,1695880740,2023-09-28 05:55:00+00:00,2023-09-28 05:59:00+00:00,26413.39,26428.46,26412.79,26428.47,8.212509
1695880800,1695881040,2023-09-28 06:00:00+00:00,2023-09-28 06:04:00+00:00,26428.47,26421.86,26398.32,26428.98,18.985738
1695881100,1695881340,2023-09-28 06:05:00+00:00,2023-09-28 06:09:00+00:00,26421.85,26407.64,26407.13,26421.98,6.008185
1695881400,1695881640,2023-09-28 06:10:00+00:00,2023-09-28 06:14:00+00:00,26407.64,26400.47,26393.77,26407.64,15.460194
1695881700,1695881940,2023-09-28 06:15:00+00:00,2023-09-28 06:19:00+00:00,26400.46,26409.14,26400.46,26413.46,12.885167
1695882000,1695882240,2023-09-28 06:20:00+00:00,2023-09-28 06:24:00+00:00,26409.14,26388.44,26388.03,26409.14,15.869086
1695882300,1695882540,2023-09-28 06:25:00+00:00,2023-09-28 06:29:00+00:00,26388.43,26401.81,26386.67,26404.53,13.456186
1695882600,1695882840,2023-09-28 06:30:00+00:00,2023-09-28 06:34:00+00:00,26401.8,26395.28,26388.58,26401.8,11.185686
1695882900,1695883140,2023-09-28 06:35:00+00:00,2023-09-28 06:39:00+00:00,26394.79,26384.06,26382.85,26394.82,10.675219
1695883200,1695883440,2023-09-28 06:40:00+00:00,2023-09-28 06:44:00+00:00,26384.06,26405.1,26384.05,26405.1,14.423534
1695883500,1695883740,2023-09-28 06:45:00+00:00,2023-09-28 06:49:00+00:00,26405.1,26425.81,26405.1,26447.77,49.322242
1695883800,1695884040,2023-09-28 06:50:00+00:00,2023-09-28 06:54:00+00:00,26425.81,26437.88,26425.8,26438.2,8.325027
1695884100,1695884340,2023-09-28 06:55:00+00:00,2023-09-28 06:59:00+00:00,26437.88,26453.65,26437.87,26461.29,24.777672
1695884400,1695884640,2023-09-28 07:00:00+00:00,2023-09-28 07:04:00+00:00,26451.35,26449.18,26430.43,26458.17,20.936393
1695884700,1695884940,2023-09-28 07:05:00+00:00,2023-09-28 07:09:00+00:00,26449.17,26462.74,26440.34,26464.61,18.591112
1695885000,1695885240,2023-09-28 07:10:00+00:00,2023-09-28 07:14:00+00:00,26462.74,26454.22,26448.91,26462.74,16.570077
1695885300,1695885540,2023-09-28 07:15:00+00:00,2023-09-28 07:19:00+00:00,26454.23,26473.46,26454.23,26473.48,10.923017
1695885600,1695885840,2023-09-28 07:20:00+00:00,2023-09-28 07:24:00+00:00,26473.46,26422.03,26421.13,26473.46,18.677182
1695885900,1695886140,2023-09-28 07:25:00+00:00,2023-09-28 07:29:00+00:00,26422.02,26435.35,26422.02,26439.97,15.331499
1695886200,1695886440,2023-09-28 07:30:00+00:00,2023-09-28 07:34:00+00:00,26435.36,26420.03,26413.89,26435.36,11.55524
1695886500,1695886740,2023-09-28 07:35:00+00:00,2023-09-28 07:39:00+00:00,26420.03,26453.33,26415.72,26453.33,12.271134
1695886800,1695887040,2023-09-28 07:40:00+00:00,2023-09-28 07:44:00+00:00,26453.33,26463.43,26437.99,26474.78,27.806604
1695887100,1695887340,2023-09-28 07:45:00+00:00,2023-09-28 07:49:00+00:00,26463.43,26483.94,26458.39,26486.7,16.359023
1695887400,1695887640,2023-09-28 07:50:00+00:00,2023-09-28 07:54:00+00:00,26483.94,26439.81,26436.12,26483.94,13.315063
1695887700,1695887940,2023-09-28 07:55:00+00:00,2023-09-28 07:59:00+00:00,26439.81,26436.94,26430.14,26440.26,7.021517
1695888000,1695888240,2023-09-28 08:00:00+00:00,2023-09-28 08:04:00+00:00,26436.86,26432.12,26426.63,26445.94,8.761577
1695888300,1695888540,2023-09-28 08:05:00+00:00,2023-09-28 08:09:00+00:00,26432.11,26408.4,26405.17,26433.58,8.805519
1695888600,1695888840,2023-09-28 08:10:00+00:00,2023-09-28 08:14:00+00:00,26408.41,26401.05,26401.05,26415.39,7.256081
1695888900,1695889140,2023-09-28 08:15:00+00:00,2023-09-28 08:19:00+00:00,26400.03,26389.47,26389.47,26412.97,15.340476
1695889200,1695889440,2023-09-28 08:20:00+00:00,2023-09-28 08:24:00+00:00,26388.39,26393.78,26382.43,26393.78,6.294527
1695889500,1695889740,2023-09-28 08:25:00+00:00,2023-09-28 08:29:00+00:00,26393.78,26393.62,26393.62,26409.84,6.680949
1695889800,1695890040,2023-09-28 08:30:00+00:00,2023-09-28 08:34:00+00:00,26393.62,26390.15,26380.02,26395.31,9.782897
1695890100,1695890340,2023-09-28 08:35:00+00:00,2023-09-28 08:39:00+00:00,26387.99,26401.92,26387.99,26409.8,8.744115
1695890400,1695890640,2023-09-28 08:40:00+00:00,2023-09-28 08:44:00+00:00,26401.92,26408.46,26400.71,26409.24,2.022907
1695890700,1695890940,2023-09-28 08:45:00+00:00,2023-09-28 08:49:00+00:00,26408.45,26385.34,26385.34,26410.04,7.177689
1695891000,1695891240,2023-09-28 08:50:00+00:00,2023-09-28 08:54:00+00:00,26385.31,26398.37,26381.51,26399.21,5.109209
